age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,sex,country,salary
17,61838,0,0,40,5,0,4,3,1,39,0
53,158294,7298,0,40,4,12,2,10,1,39,1
57,127277,0,0,40,4,10,2,10,1,36,1
28,221452,0,0,40,4,11,4,1,1,39,0
46,176863,0,0,40,6,11,2,4,1,39,0
31,253354,0,0,50,4,9,2,10,1,39,0
58,259014,0,0,20,4,15,4,14,1,39,0
22,62865,0,0,40,4,7,4,1,0,39,0
45,359808,0,0,40,1,7,4,4,1,39,0
42,102085,0,0,15,4,11,0,8,0,39,0
47,126500,0,0,40,6,5,2,12,1,33,0
31,50442,0,0,25,2,15,4,1,0,39,0
53,152810,0,1977,55,4,12,2,4,1,39,1
61,224784,0,0,90,6,7,3,4,0,39,0
46,101430,0,0,40,4,1,0,6,0,39,0
50,237819,0,0,40,4,11,2,14,1,39,1
19,165505,0,0,20,4,15,4,12,0,39,0
33,158688,0,0,40,4,15,2,14,1,39,0
17,184924,0,1719,15,4,6,4,6,1,39,0
38,33975,0,0,40,4,11,2,4,1,39,1
51,189511,0,0,50,4,8,2,8,1,11,1
24,325596,0,0,35,4,9,4,1,1,39,0
42,139126,0,0,40,4,15,2,13,1,39,1
49,179048,0,0,60,6,11,2,12,1,12,0
32,30271,0,0,30,4,15,0,4,0,39,0
36,141420,0,0,30,4,9,0,6,1,39,0
39,56648,0,0,47,4,11,5,12,0,39,0
35,63921,0,0,40,4,11,2,7,1,39,0
31,168387,7688,0,40,4,9,2,10,1,2,1
26,195327,0,0,40,4,11,4,12,1,39,0
49,60751,0,0,40,4,11,2,11,1,39,0
35,332588,0,0,30,4,11,0,8,0,39,0
28,791084,0,0,50,4,15,4,3,1,39,0
35,170092,0,0,20,4,11,3,8,0,39,0
44,147110,14344,0,40,4,15,0,1,1,39,1
41,188615,0,0,40,4,15,2,3,1,39,1
38,99138,0,0,38,4,9,4,4,0,39,0
42,30759,0,0,35,6,11,2,3,1,39,0
36,129573,0,0,60,4,7,2,12,1,39,1
35,153976,0,0,60,5,11,2,4,1,39,0
32,86808,0,0,40,4,11,0,1,0,39,0
22,203182,0,0,20,4,9,4,4,0,39,0
48,187969,0,0,80,2,12,0,10,0,39,0
55,98361,15024,0,50,4,12,2,10,1,0,1
65,22907,0,0,40,6,5,2,5,1,39,0
35,107233,0,0,55,2,11,4,1,1,39,0
40,210648,0,0,44,4,9,2,10,1,39,1
36,183898,0,0,60,5,9,0,12,1,39,0
57,171242,0,0,40,4,15,2,10,1,39,1
40,183765,0,0,40,4,11,2,8,1,39,0
22,129508,0,0,28,4,11,4,1,0,39,0
29,262208,0,0,30,4,15,4,8,0,23,0
63,194638,0,0,32,6,11,2,3,1,39,0
21,151158,0,0,25,4,15,4,10,0,39,0
32,390157,0,0,40,4,9,4,10,0,39,0
34,125279,0,0,40,4,11,2,14,1,39,0
46,216164,0,0,40,4,11,2,6,1,39,0
58,255822,0,0,40,4,8,2,3,1,39,1
25,123083,0,0,40,4,9,4,10,0,39,0
66,177351,0,2174,40,0,9,2,0,1,39,1
27,208577,0,2258,50,6,11,4,3,1,39,0
20,84726,0,0,40,4,15,4,13,0,39,0
32,193231,0,0,40,4,11,2,3,1,39,0
39,33886,0,0,60,4,11,2,14,1,39,0
72,33608,9386,0,30,0,15,2,0,1,39,1
22,217961,0,1719,30,4,15,4,14,1,39,0
53,191565,0,0,40,4,3,0,8,0,6,0
26,158333,0,0,40,4,4,4,14,1,4,0
29,236992,0,0,50,4,11,2,8,1,39,0
32,169589,0,0,40,4,8,2,6,1,39,1
31,87560,0,0,50,4,15,4,7,0,39,0
18,87169,0,0,40,6,11,4,5,1,39,0
28,100270,0,0,40,2,9,0,10,1,39,0
49,155489,0,0,50,4,12,2,10,1,39,1
27,166210,0,0,50,4,11,0,3,1,39,0
48,243631,7688,0,40,6,15,2,3,1,39,1
56,128764,0,0,20,4,5,6,14,1,39,0
33,303867,0,0,50,4,15,2,4,1,39,0
52,72743,0,0,50,4,11,3,1,0,39,0
32,192565,0,0,55,4,1,2,4,1,39,0
34,79586,0,0,60,5,9,4,10,1,39,0
45,235646,0,0,40,4,9,2,4,1,39,1
33,323069,0,0,40,4,8,0,8,0,39,0
33,175502,0,0,60,6,9,2,10,1,39,0
44,95255,0,0,40,4,15,0,1,0,39,0
23,120172,0,0,40,4,9,4,4,1,39,0
28,42003,0,0,40,1,15,2,1,1,39,1
36,143486,0,0,40,4,9,2,12,1,39,1
26,326033,0,0,80,7,9,4,1,0,39,0
41,223062,0,0,40,4,15,5,8,1,39,0
42,162003,0,0,55,4,11,0,7,1,39,0
57,61885,0,0,60,5,11,2,10,1,39,1
40,548664,0,0,15,6,11,2,3,1,39,0
39,209867,13550,0,45,4,15,4,1,0,39,1
43,304175,0,0,50,4,12,2,10,1,39,1
34,168906,0,0,35,4,7,0,1,0,39,0
43,34640,0,1887,40,2,11,2,4,1,39,1
26,250066,0,0,40,4,8,4,8,0,39,0
43,188280,914,0,40,2,12,0,10,0,39,0
20,215232,0,0,10,4,15,4,4,0,39,0
21,188923,0,0,55,4,15,4,12,0,39,0
19,87653,0,0,25,4,15,4,8,0,39,0
48,182862,0,0,40,4,15,2,3,1,39,1
63,181153,0,0,35,4,11,2,12,1,39,0
63,298113,0,0,40,4,15,0,8,1,39,0
42,92288,0,0,40,4,12,2,12,1,0,0
34,55717,0,1848,50,4,11,2,3,1,39,1
61,171840,0,0,16,6,11,6,10,0,39,0
54,227832,0,0,40,4,15,2,1,1,39,0
26,153078,0,0,80,4,11,4,1,1,0,1
21,119474,0,0,40,4,11,4,8,0,39,0
30,95299,0,0,40,4,11,2,7,1,40,1
31,305692,0,0,40,4,15,2,12,0,39,0
35,23892,0,0,40,1,11,0,10,0,39,0
42,115323,0,0,7,6,10,4,10,1,0,0
69,259323,0,0,5,0,14,0,0,1,39,0
20,125010,0,0,30,4,11,4,8,0,39,0
19,351802,0,0,35,4,11,4,7,1,39,0
34,581071,0,0,48,4,11,5,1,1,39,1
33,181372,0,0,50,4,12,2,4,0,39,1
42,121012,0,0,45,2,15,2,4,1,39,1
33,234542,0,0,40,0,8,4,0,0,39,0
39,108140,0,0,40,4,8,2,3,1,39,0
25,32275,0,0,40,4,15,2,4,0,39,0
36,461337,0,0,40,4,15,2,1,0,39,0
22,234474,0,0,25,4,15,4,1,0,39,0
23,305498,0,0,40,7,8,4,13,0,39,0
62,115176,0,0,65,6,11,2,5,1,39,0
27,158647,0,0,40,4,15,4,1,0,39,0
30,190385,0,0,40,4,9,2,8,0,39,1
34,96480,0,0,40,4,15,5,4,0,39,0
60,141221,0,2163,25,0,9,2,0,1,35,0
60,48788,5455,0,55,2,9,5,10,0,39,0
53,95469,0,1902,40,4,9,2,1,1,39,1
25,632834,0,0,40,4,11,4,3,1,39,0
22,251073,0,0,50,4,6,4,8,1,39,0
31,251167,0,0,30,0,11,2,0,0,26,0
49,123681,0,0,43,4,12,2,10,1,39,1
19,199495,0,0,60,0,15,4,0,1,39,0
37,104359,0,0,40,4,15,2,6,1,39,0
50,204447,15024,0,65,4,12,2,4,1,39,1
27,233421,0,0,20,4,15,4,1,1,39,0
35,248010,0,0,40,4,9,3,3,1,39,0
42,349884,0,0,35,4,0,2,3,1,39,0
19,271446,0,0,25,4,15,4,8,0,39,0
44,180609,0,0,40,7,11,2,11,1,39,0
28,29444,0,0,40,4,11,2,6,1,39,0
23,85088,0,0,37,4,15,4,8,0,39,0
67,345236,0,0,55,6,9,2,4,1,39,0
39,172538,0,0,40,4,11,4,7,1,39,0
30,118500,0,0,40,2,9,4,10,0,39,0
29,119793,0,0,50,4,15,4,12,1,39,0
27,192257,2174,0,40,7,11,4,11,1,39,0
47,211239,0,0,40,4,15,2,3,1,39,0
53,103586,0,0,55,4,9,2,6,1,39,0
35,257250,0,0,40,0,11,4,0,1,39,0
19,83930,0,0,20,4,11,4,8,0,39,0
37,29814,0,0,50,6,11,4,5,1,39,0
55,189933,0,0,40,4,0,2,3,1,39,0
55,306164,0,0,40,4,11,2,8,1,39,0
52,174964,0,0,40,4,11,2,12,1,39,1
38,190776,0,0,40,4,7,0,3,0,39,0
29,33315,0,0,40,1,7,0,1,0,39,0
32,331539,0,0,50,4,9,2,4,1,3,1
28,60772,0,0,45,4,9,4,4,0,39,0
42,1097453,0,0,60,5,9,2,12,1,39,1
23,207415,0,0,25,4,7,2,12,0,39,0
43,241928,0,0,32,4,11,5,1,0,39,0
32,252257,0,0,45,4,7,4,1,0,39,0
60,109511,0,0,40,4,5,2,6,1,39,0
27,301654,0,0,40,4,11,4,4,0,39,0
65,139960,10605,0,60,6,11,2,5,1,39,1
32,190290,0,0,40,6,11,2,5,1,22,0
35,142616,0,0,30,4,11,5,8,0,39,0
26,136226,0,0,40,4,11,4,3,1,39,0
59,193568,0,0,40,4,11,0,7,0,39,0
32,288273,0,0,70,4,9,2,3,1,26,0
48,180446,0,0,40,4,0,2,7,1,39,0
40,403550,0,0,50,6,15,2,3,1,39,0
51,126010,0,0,40,4,11,2,3,1,39,0
60,81578,0,0,40,4,6,2,12,1,39,0
20,247115,0,0,35,4,15,4,1,0,39,0
18,156608,0,0,25,0,1,4,0,0,39,0
39,111499,0,0,20,2,7,2,1,0,39,1
48,54744,0,0,40,4,11,2,3,1,39,0
18,157131,0,0,30,4,1,4,12,0,39,0
18,255282,0,1602,48,0,1,4,0,1,39,0
51,161838,0,0,57,4,8,2,3,1,39,0
25,295108,0,0,25,4,11,4,6,0,39,0
29,205249,0,0,40,4,12,2,4,1,24,0
29,405177,0,0,40,4,0,5,12,0,39,0
22,222993,0,0,54,4,11,4,10,1,39,0
39,179731,0,2415,65,4,12,2,4,0,39,1
51,165001,25236,0,50,6,12,0,4,1,39,1
45,273435,0,0,40,4,11,2,3,1,39,0
20,317443,0,0,15,4,15,4,1,0,39,0
19,385901,0,0,22,0,15,4,0,1,39,0
31,206609,0,0,40,4,0,2,7,1,39,0
32,396745,0,2415,48,4,9,2,10,1,39,1
28,190911,0,0,40,4,11,2,3,1,39,0
35,31095,4101,0,60,6,15,5,5,1,39,0
47,51835,0,1902,60,4,14,2,10,0,16,1
48,138069,0,0,45,4,11,2,14,1,39,0
40,229148,0,0,40,4,2,2,8,1,23,0
28,203776,0,0,50,4,0,2,3,1,39,0
38,411797,0,0,40,4,8,0,1,0,39,0
33,167939,0,0,25,4,11,2,8,0,39,0
25,90752,0,0,50,5,9,4,12,0,39,0
57,278228,0,0,50,4,9,2,4,1,39,1
45,125489,0,0,50,4,12,0,10,0,39,0
56,346635,0,2339,60,6,12,0,12,0,39,0
27,198346,0,0,35,4,9,0,1,0,39,0
26,272618,0,0,55,4,9,2,12,1,39,0
26,147719,0,0,20,7,9,4,10,1,19,0
44,188331,0,0,42,4,15,0,4,0,39,0
33,153151,4416,0,40,4,11,4,6,1,39,0
29,280344,0,0,40,4,9,2,12,1,39,1
38,341643,0,0,60,7,7,4,4,1,39,0
63,230823,0,0,40,4,2,2,14,1,5,0
61,92178,0,0,40,6,1,2,8,1,39,0
28,487347,0,0,45,4,11,4,14,1,39,0
31,286406,3325,0,40,4,11,4,4,1,39,0
50,289390,0,0,47,4,11,2,3,1,39,0
28,115549,0,0,60,4,15,4,7,1,39,0
41,88904,0,0,40,2,9,5,10,0,39,0
46,167159,0,0,70,2,15,2,11,1,39,1
33,51471,0,1902,40,4,11,2,13,0,39,1
29,137618,0,0,41,4,15,4,8,0,39,1
35,167062,0,0,40,4,11,2,1,1,39,0
30,111883,0,0,40,7,15,4,10,1,39,0
51,107123,0,0,40,4,5,2,14,1,39,0
37,120045,0,0,56,4,11,0,7,0,39,0
40,179533,0,0,75,6,11,2,14,1,39,1
26,247025,0,0,65,4,11,2,14,1,39,0
34,136997,0,0,35,4,11,0,1,0,39,0
26,55929,0,0,48,4,12,4,4,0,39,0
34,73199,0,0,40,4,1,4,8,1,30,0
21,153718,0,0,25,4,15,4,8,0,39,0
47,190072,0,0,50,4,15,0,12,1,39,0
42,157443,0,0,27,4,9,2,10,0,36,1
46,190115,0,1887,40,4,15,2,12,1,39,1
27,96219,0,0,45,4,9,4,1,0,39,0
34,160634,0,0,40,4,15,2,3,1,39,1
60,223696,0,0,38,4,3,0,3,1,6,0
56,183169,0,0,40,2,12,6,10,0,39,0
37,126011,0,0,40,4,8,0,13,1,39,0
45,145697,0,0,30,5,15,2,12,1,39,0
17,117906,0,0,40,7,0,4,5,1,39,0
49,296849,0,0,40,4,15,2,4,1,39,1
28,142712,0,0,40,4,11,4,6,1,39,0
62,118696,0,0,40,4,11,2,3,1,39,0
42,170230,0,0,55,4,9,0,4,0,39,1
39,166497,0,0,40,2,11,0,6,1,39,1
25,171114,0,0,48,4,11,4,1,0,39,0
54,226497,0,0,50,6,15,2,12,1,39,0
45,331482,0,0,40,2,7,0,13,1,39,0
18,322999,0,0,20,4,15,4,8,0,39,0
46,228372,0,0,40,4,9,0,12,1,39,1
51,22211,0,1902,60,4,12,2,10,1,39,1
25,262778,0,0,37,4,12,4,8,0,39,0
17,187308,0,0,15,4,0,4,8,0,39,0
44,92649,0,0,40,4,11,2,3,0,39,1
48,125120,0,0,55,4,15,0,1,0,39,0
37,175390,0,0,40,4,11,0,7,0,39,0
46,297759,0,0,40,2,15,0,13,0,39,0
71,100820,0,2489,15,0,11,2,0,1,39,0
41,182370,0,0,40,4,7,0,3,1,39,0
54,119570,0,0,50,5,7,2,12,1,39,1
46,206357,0,0,40,0,4,2,0,0,26,0
46,227310,0,0,40,1,15,4,1,0,39,0
38,192939,0,0,40,4,11,0,3,1,39,0
17,32607,0,0,20,4,0,4,5,1,39,0
36,144154,0,0,40,4,11,0,4,0,39,0
42,182302,0,0,40,4,11,2,4,1,39,0
36,343721,0,0,30,6,10,4,10,1,0,1
45,340341,0,0,40,4,15,0,1,0,39,0
48,199058,0,0,40,4,12,2,4,1,39,1
35,190895,0,0,60,4,15,2,10,1,39,0
55,185459,0,0,50,4,12,2,12,1,39,1
19,188618,0,0,25,0,15,4,0,0,39,0
41,242089,0,0,45,4,12,2,4,1,39,0
27,188941,3908,0,40,4,15,2,13,1,39,0
33,120201,0,0,65,4,11,0,1,0,39,0
34,188245,0,0,35,2,11,4,10,0,39,0
25,385646,0,0,40,4,11,4,5,1,39,0
28,157813,0,0,58,0,1,0,0,0,2,0
32,113688,0,0,50,4,8,0,4,0,39,0
64,221343,0,0,12,4,3,0,9,0,39,0
21,132053,0,1721,35,4,15,4,1,0,39,0
77,344425,0,0,10,4,6,2,9,0,39,0
29,69132,99999,0,60,6,14,0,10,1,39,1
33,189710,0,0,45,4,5,2,5,1,26,0
32,107417,0,0,37,4,11,4,8,1,39,0
30,206322,0,0,73,4,11,2,14,1,39,1
47,120131,0,0,40,4,9,2,12,1,39,1
44,103218,0,0,40,4,11,0,1,0,39,0
29,146949,0,0,43,4,8,2,10,1,39,0
31,188798,0,0,50,2,9,4,4,0,39,0
65,398001,0,0,20,4,11,6,1,0,39,0
74,260669,0,0,1,4,0,0,8,0,39,0
33,105974,0,0,41,4,11,4,3,1,39,0
33,209432,0,0,20,0,11,5,0,0,39,0
72,217864,0,0,40,1,11,2,1,1,39,1
90,313986,0,0,40,4,1,2,3,1,39,0
67,174603,0,0,35,4,11,4,4,0,39,0
24,258298,0,0,45,4,8,4,13,1,39,0
31,467579,0,1887,40,4,9,2,4,1,39,1
27,86681,0,0,40,4,9,4,8,0,39,0
29,201454,0,0,40,4,15,4,1,0,39,0
37,126569,0,0,60,4,12,2,13,1,39,1
50,231196,0,0,50,6,9,0,12,1,39,0
69,165017,2538,0,40,4,11,6,7,1,39,0
31,323069,0,880,45,4,7,0,12,0,39,0
26,189238,0,0,4,6,15,4,10,0,26,0
67,217028,0,0,40,4,12,4,8,0,39,0
47,162236,0,0,40,6,9,4,3,0,39,0
35,317153,0,0,40,4,11,4,12,0,39,0
41,112763,0,0,40,4,11,6,12,0,39,0
52,31838,0,0,40,1,11,0,1,0,39,0
67,89346,0,0,40,4,9,2,10,1,39,1
20,89991,0,0,32,4,15,4,8,0,39,0
26,94392,0,0,20,4,1,5,8,0,39,0
70,345339,0,0,40,7,9,4,4,1,39,0
58,183870,0,0,40,5,0,2,14,0,39,0
33,334744,0,0,50,6,15,2,3,1,39,1
25,192149,0,0,40,4,9,4,1,0,39,0
19,265576,0,0,50,4,11,4,6,1,39,0
27,172091,0,0,40,2,11,4,3,1,39,0
19,252752,0,0,35,0,11,4,0,1,39,0
46,216666,0,0,40,4,4,2,7,1,26,0
68,232151,2346,0,40,1,15,0,1,0,39,0
33,232475,0,0,45,4,15,4,12,1,39,0
25,208117,0,0,40,4,9,4,10,1,39,0
41,196344,0,0,50,4,3,2,12,1,26,0
43,330174,0,0,40,2,11,2,3,1,39,0
18,78045,0,0,40,4,1,2,6,1,39,0
32,118161,0,0,40,4,11,2,11,1,39,0
80,34340,0,0,35,6,5,6,5,1,39,0
30,258170,0,0,40,4,11,0,1,0,39,0
41,177905,7688,0,70,5,9,2,4,1,39,1
47,218435,0,0,20,4,11,3,12,0,5,0
44,157217,0,0,40,4,7,2,10,1,39,1
38,153976,0,0,40,4,11,2,3,1,39,0
48,248254,7298,0,40,4,15,2,10,0,39,1
38,169104,0,0,40,2,9,2,11,1,30,1
42,443508,0,0,45,5,10,2,10,1,39,1
59,381851,0,0,40,4,6,6,8,0,39,0
31,136398,0,0,50,4,10,2,10,1,37,1
27,175034,0,0,40,4,9,4,1,0,39,0
31,166343,0,0,50,4,11,4,7,1,0,0
42,211253,0,0,40,4,9,0,4,0,39,0
49,122177,0,0,80,4,11,4,6,1,39,0
43,438427,0,0,40,7,15,0,1,0,39,0
34,85374,0,0,40,4,11,2,3,1,39,0
17,216137,0,0,8,4,1,4,12,0,39,0
45,98765,0,0,40,4,11,4,7,0,2,0
22,243190,0,0,40,0,15,4,0,1,3,0
27,145284,0,0,40,4,11,2,5,1,39,0
21,218445,0,0,40,2,15,4,1,0,26,0
38,391040,0,0,20,4,8,5,13,0,39,0
38,352628,0,0,40,7,9,0,10,0,39,0
31,196791,0,0,45,4,14,0,10,0,39,1
60,198170,0,0,40,4,15,2,14,1,39,1
26,155213,0,0,48,4,9,4,10,1,39,0
47,174533,0,0,40,6,15,2,3,1,39,0
27,198258,0,0,35,4,9,4,12,1,39,0
64,21174,0,0,40,4,11,2,4,1,39,1
41,122215,15024,0,40,4,12,2,10,1,39,1
44,161240,0,0,40,1,11,0,7,1,39,0
38,229180,0,0,40,4,9,4,4,0,5,0
23,96585,0,0,30,4,11,4,6,1,39,0
38,108907,0,0,40,4,11,0,3,1,0,0
33,200289,0,0,19,7,12,2,10,1,19,0
43,82488,0,0,40,5,9,2,12,0,30,1
47,209320,0,0,40,4,11,5,8,0,39,0
43,76460,0,0,40,4,11,4,1,0,39,0
43,175526,0,0,40,2,15,2,8,1,39,0
37,178136,0,0,40,4,11,2,7,1,39,0
32,209103,3464,0,40,4,15,2,4,1,39,0
38,174571,0,0,45,4,0,2,3,1,39,0
37,89559,0,0,40,4,11,0,1,0,39,0
32,215047,0,0,40,4,5,2,7,1,39,0
20,224238,0,0,40,4,2,4,3,1,39,0
31,312055,0,0,70,6,11,2,4,1,39,0
54,150999,0,0,60,4,15,0,7,1,39,0
19,187570,0,0,20,4,11,4,3,1,39,0
23,87867,0,0,35,4,11,4,12,1,39,0
32,147284,0,0,50,4,8,2,12,1,39,1
23,211160,0,0,40,4,2,2,6,1,39,0
36,111128,0,0,60,4,15,5,4,1,39,1
28,339372,0,0,40,4,15,4,12,1,39,0
29,244566,0,0,40,4,11,0,7,1,39,0
33,214635,0,0,50,4,11,2,4,1,39,0
39,234901,0,0,40,4,7,5,1,1,39,0
74,209454,0,0,40,4,4,2,14,1,39,0
21,234108,0,0,40,4,11,4,12,1,39,0
65,204042,0,0,20,4,11,0,11,1,39,0
25,112835,0,0,40,2,12,4,11,1,39,0
56,275943,0,0,40,0,15,2,0,1,27,0
47,201865,0,0,40,4,11,2,14,1,39,0
29,198493,0,0,40,7,8,2,11,1,39,1
49,122206,0,0,25,4,8,2,12,1,39,0
23,212888,0,0,40,4,15,4,1,0,39,0
59,61298,0,0,40,1,9,3,4,0,39,0
46,220269,0,0,40,4,15,2,13,1,39,1
23,124971,0,0,40,4,15,0,1,1,39,0
32,169583,0,0,70,7,10,4,10,0,39,0
44,104196,0,0,84,6,11,2,4,1,39,0
41,26598,0,0,40,6,11,0,3,1,39,0
28,62535,0,0,43,4,11,2,3,1,39,0
30,48829,0,1602,30,4,11,4,12,0,39,0
50,165050,0,0,40,4,0,2,3,1,39,1
56,162137,0,0,40,1,11,2,14,1,39,0
19,213644,0,0,40,4,11,4,7,1,39,0
51,102904,0,0,43,4,11,0,12,0,39,0
41,145441,0,0,50,5,12,2,4,1,39,1
35,264627,0,0,84,6,1,0,4,0,39,0
41,191814,0,0,40,4,11,2,1,1,39,0
62,203525,2829,0,40,2,5,2,3,1,39,0
22,309348,0,0,15,7,15,4,1,0,39,0
28,154863,0,0,40,2,6,2,3,1,38,1
46,120121,0,0,50,5,9,2,12,1,39,1
53,311269,0,0,40,4,11,0,8,0,39,0
30,211654,0,0,40,2,12,2,10,1,39,1
32,114746,0,0,60,4,11,5,6,0,35,0
29,112031,0,0,50,4,11,0,3,0,39,0
50,162327,0,1902,50,4,9,2,1,1,0,1
34,304030,0,0,40,4,11,2,1,1,39,0
39,52187,0,0,40,6,11,2,4,1,39,0
38,234807,0,0,50,4,9,2,4,0,39,1
28,132191,0,0,45,4,11,2,14,1,39,1
18,127388,0,0,40,0,15,4,0,0,39,0
30,72630,0,0,50,4,9,4,10,1,39,0
25,231638,0,0,40,4,11,4,1,0,39,0
52,290856,0,0,40,1,9,2,10,1,39,1
34,202822,0,0,40,4,12,4,13,0,0,0
27,246974,0,0,40,4,8,2,12,1,39,0
22,390817,0,0,40,4,4,2,3,1,26,0
17,63734,0,0,20,4,0,4,6,1,39,0
56,197114,0,0,28,4,11,4,6,1,39,0
31,83425,0,0,40,4,15,4,1,0,39,0
44,268098,0,0,36,4,2,4,14,1,39,0
21,313873,0,0,40,4,4,4,6,1,26,0
27,169958,0,0,40,4,4,4,3,1,0,0
27,110622,0,0,20,4,4,4,12,0,40,0
28,135567,4101,0,60,2,9,4,1,0,39,0
34,185408,0,0,40,4,15,4,4,0,39,0
29,54411,0,0,50,4,11,4,5,1,0,0
49,391585,15024,0,40,7,9,2,4,1,39,1
29,122000,0,0,60,4,15,4,12,1,39,0
50,30682,0,0,50,2,12,2,10,1,39,0
24,47791,0,0,32,4,11,4,8,0,39,0
43,208613,99999,0,40,4,14,3,10,1,39,1
26,188626,0,0,48,4,11,2,3,1,39,0
55,229029,15024,0,48,4,9,2,4,1,39,1
52,82285,0,0,40,4,9,3,8,0,14,0
73,336007,0,2246,40,4,9,2,10,1,39,1
47,217161,0,0,14,4,11,0,8,0,39,0
64,272531,0,0,40,5,11,2,3,1,39,1
75,164849,1409,0,5,0,6,2,0,1,39,0
24,227594,0,0,20,4,15,4,12,0,39,0
33,96480,0,0,40,2,12,4,10,0,11,0
37,61299,0,0,45,4,15,2,3,1,39,0
36,174717,7688,0,40,4,9,2,10,1,39,1
24,152140,0,0,40,0,11,2,0,0,39,0
39,114844,0,1876,50,4,9,4,12,1,39,0
45,191776,25236,0,42,5,12,0,12,0,39,1
28,138054,0,0,40,4,7,4,8,1,39,0
21,151790,0,0,30,7,15,4,1,0,39,0
21,232591,0,0,40,4,11,4,1,1,39,0
20,34862,0,0,72,0,15,4,0,1,39,0
40,336707,0,0,60,4,8,5,3,0,39,0
25,186925,2597,0,48,4,15,4,8,1,39,0
48,113598,0,0,40,4,15,5,1,0,39,0
28,375313,0,0,40,4,11,2,7,1,30,0
27,174419,0,0,40,4,9,4,10,0,39,0
39,216256,0,0,60,4,9,2,4,1,22,1
45,348172,7298,0,40,2,9,2,5,1,39,1
31,348038,0,1902,50,6,9,2,10,1,33,1
37,83893,0,0,40,4,8,2,1,1,39,0
24,330836,0,0,40,7,11,2,11,1,39,0
35,148015,0,0,40,4,9,4,12,0,39,0
29,244395,0,0,40,4,1,4,8,0,39,0
41,297186,0,0,40,4,11,2,14,0,39,0
42,293791,0,0,50,7,9,2,4,1,39,1
42,212847,0,0,85,6,11,4,5,1,39,0
35,224512,0,0,55,4,12,2,12,1,39,1
53,155963,0,0,30,4,9,2,12,1,39,0
34,136862,0,0,40,4,3,4,8,0,13,0
75,187424,0,0,20,4,11,2,3,1,39,0
24,330571,0,0,40,4,9,2,10,0,39,0
21,136873,0,0,10,4,15,4,10,1,39,0
29,490332,0,0,45,4,15,2,14,1,39,1
53,195638,0,0,40,4,11,0,1,0,39,0
71,238479,0,0,8,6,0,2,3,1,39,0
25,27142,0,0,40,1,15,2,4,1,39,1
20,71788,0,0,18,0,15,4,0,0,39,0
26,50103,0,0,40,4,15,2,12,0,39,0
56,115439,0,0,60,6,15,2,3,1,39,0
43,295510,0,0,45,4,11,2,4,1,39,1
31,387116,0,0,36,4,15,4,1,0,23,0
31,177675,0,0,40,4,9,2,10,1,39,0
24,180931,0,0,30,4,9,2,12,1,39,0
66,98837,0,0,40,4,11,6,1,0,39,0
52,162576,0,0,40,4,7,2,13,1,39,1
42,126094,0,0,39,7,11,5,1,1,39,0
25,344719,0,0,4,0,11,2,0,0,39,0
42,374790,0,0,40,4,6,0,3,1,39,0
44,54310,7298,0,40,4,12,2,10,1,39,1
30,122889,0,0,50,4,12,2,10,1,19,1
51,208003,0,0,40,6,11,2,12,1,39,0
28,223745,0,0,40,0,15,4,0,0,39,0
22,63105,0,0,40,4,11,4,10,1,39,0
29,134566,0,0,20,4,12,2,12,1,39,0
59,147989,0,0,50,4,15,2,13,1,39,1
71,45801,0,0,70,0,11,2,0,1,39,0
31,198452,0,0,40,4,9,4,1,0,39,0
31,39054,0,0,20,4,11,2,3,1,39,0
42,153160,0,0,40,4,11,6,8,0,39,0
35,320084,0,0,55,0,9,2,0,0,39,1
43,184099,0,0,40,4,7,2,14,1,39,0
36,383518,99999,0,40,4,15,2,1,0,39,1
73,180603,0,0,8,0,11,6,0,0,39,0
30,31510,0,0,50,6,7,0,3,1,39,0
36,90159,0,0,40,6,15,2,8,0,39,0
37,193815,0,0,45,4,7,2,10,1,39,1
45,88564,7688,0,40,1,15,2,4,1,39,1
29,200468,0,0,40,4,0,4,10,1,39,0
27,55390,0,0,45,4,15,4,5,1,39,0
64,86837,0,0,40,1,7,2,8,1,39,1
22,244408,0,0,40,2,15,4,1,0,40,0
35,204163,0,0,55,4,15,0,7,0,39,0
32,205390,0,0,49,4,11,2,12,1,39,0
38,163204,3411,0,25,6,11,2,3,1,39,0
60,39952,2228,0,37,4,6,2,7,1,39,0
38,283122,0,0,40,4,11,2,7,1,39,1
34,202210,0,0,40,4,11,4,8,0,39,0
38,219546,0,0,40,4,9,2,10,1,39,1
29,199116,0,0,40,4,11,2,7,1,33,0
40,507086,0,0,32,0,11,0,0,0,39,0
27,408623,0,0,50,4,9,2,3,1,39,0
33,111567,0,0,40,4,8,4,3,1,39,0
38,119992,0,0,40,4,15,2,10,1,39,0
26,34393,0,0,40,4,15,0,1,0,39,0
22,138504,0,0,30,4,15,4,1,0,39,0
19,121074,0,0,99,4,5,2,3,1,39,0
53,158993,0,0,38,4,11,6,7,0,39,0
18,163788,0,0,40,0,15,4,0,0,39,0
23,191910,0,0,40,0,15,4,0,1,39,0
65,361721,0,0,20,4,8,2,14,1,39,0
51,115066,0,2547,40,4,15,0,1,0,39,1
27,175387,0,1876,40,4,9,4,4,1,39,0
54,174102,0,0,40,4,9,2,4,1,39,1
24,30656,0,0,20,4,11,4,6,1,39,0
26,177482,0,0,45,2,7,2,11,1,39,1
